-5.935244094601490872e+01,4.076646944258504135e+01,3.111505547417342399e+01,4.628226156813758507e+01,3.417640997838554284e+01,3.824799186056937117e+01,4.328203579756869601e+01,3.264693758450756178e+01,4.246381658913688995e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.737888979369726172e+01,1.000000000000000000e+00,3.549169841612030751e+01,3.966829033171872254e+01,3.936201401395317134e+01,4.306706781770509451e+01,3.289759558873522849e+01,4.126643047825038479e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.983405315816502323e+01,4.378127396309621844e+01,3.164556958672346099e+01,3.055540389330430173e+01,4.463344888005801181e+01,4.481184746554175291e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.076646944258504135e+01,-5.945486458113803963e+01,3.637895215779231251e+01,5.419727758727459133e+01,3.997540957210610912e+01,4.475867489731366078e+01,5.067263377280239922e+01,3.817859632379320090e+01,4.971139568859827307e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.373765999430356999e+01,1.000000000000000000e+00,4.152060103795689372e+01,4.642723140067695908e+01,4.606742016929520389e+01,5.042009092487127475e+01,3.847306755753020724e+01,4.830471503453842530e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.487403978295211715e+01,5.125913520524005662e+01,3.700219634949029768e+01,3.572147747634661386e+01,5.226026421339073380e+01,5.246984559789988367e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.111505547417342399e+01,3.637895215779231251e+01,-5.822292891393367142e+01,4.128617546571003061e+01,3.051598766109384542e+01,3.413834344563974099e+01,3.861697084464643126e+01,2.915526513761714966e+01,3.788902746331381621e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.336513121747096733e+01,1.000000000000000000e+00,3.168615758979473185e+01,3.540193743235580115e+01,3.512945321776047081e+01,3.842572072911801229e+01,2.937826752288904686e+01,3.682375145251226201e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.665273210061585019e+01,3.906112702499438427e+01,2.826438015379684643e+01,2.729449470879326611e+01,3.981927971090961904e+01,3.997799520940162665e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.628226156813758507e+01,5.419727758727459133e+01,4.128617546571003061e+01,-5.768743331794120621e+01,4.538147805697368398e+01,5.082820427234903349e+01,5.756245643143840596e+01,4.333543855083463114e+01,5.646789020596467878e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.966556990849579023e+01,1.000000000000000000e+00,4.714099468267090742e+01,5.272819723339381426e+01,5.231847853010017246e+01,5.727488472951273479e+01,4.367075429843006873e+01,5.486609647841378745e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.957252482611704636e+01,5.823030830881148745e+01,4.199586649196614729e+01,4.053750602341425946e+01,5.937029851276915338e+01,5.960894979879437727e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.417640997838554284e+01,3.997540957210610912e+01,3.051598766109384542e+01,4.538147805697368398e+01,-5.920969077967183836e+01,3.750703114593100906e+01,4.244093468322657259e+01,3.201739659941205218e+01,4.163899201103543390e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.665521780944130370e+01,1.000000000000000000e+00,3.480556764152266425e+01,3.889907613769489814e+01,3.859889246299418630e+01,4.223024298296967771e+01,3.226306835539746487e+01,4.046542506526638050e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.926046785686959240e+01,4.293024168604098634e+01,3.103594844992558777e+01,2.996746902497142173e+01,4.376546459823880042e+01,4.394031436573833105e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.824799186056937117e+01,4.475867489731366078e+01,3.413834344563974099e+01,5.082820427234903349e+01,3.750703114593100906e+01,-5.966410046084151020e+01,4.752678209549681299e+01,3.582401311123338417e+01,4.662642084043999091e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.103101190328146686e+01,1.000000000000000000e+00,3.895436303004834855e+01,4.355024821611677766e+01,4.321322443689496140e+01,4.729023321207720443e+01,3.609983498506717581e+01,4.530882764478325697e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.272873970976245772e+01,4.807613940299406607e+01,3.472211653148109889e+01,3.352250774470134331e+01,4.901386522250177080e+01,4.921017346443898077e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.328203579756869601e+01,5.067263377280239922e+01,3.861697084464643126e+01,5.756245643143840596e+01,4.244093468322657259e+01,4.752678209549681299e+01,-5.887176252627659778e+01,4.053045776255343213e+01,5.279280446881328004e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.644117934312641438e+01,1.000000000000000000e+00,4.408387261030430437e+01,4.930088894466865668e+01,4.891831660221779288e+01,5.354633068750175084e+01,4.084355679851887544e+01,5.129713933674569404e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.701686000259474696e+01,5.443845163249837071e+01,3.927964051568796577e+01,3.791790531515508889e+01,5.550291053855557522e+01,5.572574972258507842e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.264693758450756178e+01,3.817859632379320090e+01,2.915526513761714966e+01,4.333543855083463114e+01,3.201739659941205218e+01,3.582401311123338417e+01,4.053045776255343213e+01,-5.878591496443829101e+01,3.976548561186802999e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.501146939384191370e+01,1.000000000000000000e+00,3.324709032282635945e+01,3.715188315497468352e+01,3.686553830864168191e+01,4.032947920303033840e+01,3.082180331108878946e+01,3.864602151348635317e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.795762630610149202e+01,4.099720712415761881e+01,2.965125510884279336e+01,2.863203387020108792e+01,4.179392525576665918e+01,4.196071423873161876e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.246381658913688995e+01,4.971139568859827307e+01,3.788902746331381621e+01,5.646789020596467878e+01,4.163899201103543390e+01,4.662642084043999091e+01,5.279280446881328004e+01,3.976548561186802999e+01,-5.910245211626236994e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.556182608846410176e+01,1.000000000000000000e+00,4.325013668727178384e+01,4.836619612836079085e+01,4.799102712005180393e+01,5.252948236669323023e+01,4.007252572374110144e+01,5.032381615686080778e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.631988110539565184e+01,5.340433946713574187e+01,3.853887350740684781e+01,3.720348987384222283e+01,5.444819953713660254e+01,5.466672645716734991e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.884503608788457996e+01,3.859193281180685631e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.777458071027677988e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.932515200222160701e+01,2.554049755485482365e+01,3.255109705401402209e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.325265740075010967e+01,3.221321581637889153e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.859193281180685631e+01,-6.007895142436692737e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.791423414423357485e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.031397809406501409e+01,3.898013728169266301e+01,4.983010194968113638e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.091587285635768012e+01,4.930717955327879309e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.139618344219906731e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.737888979369726172e+01,4.373765999430356999e+01,3.336513121747096733e+01,4.966556990849579023e+01,3.665521780944130370e+01,4.103101190328146686e+01,4.644117934312641438e+01,3.501146939384191370e+01,4.556182608846410176e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.964932869607232391e+01,1.000000000000000000e+00,3.806877930570404800e+01,4.255742936002977928e+01,4.222826930844738058e+01,4.621014982097239709e+01,3.528085555534160989e+01,4.427497610639935033e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.198841756396128133e+01,4.697771857513695437e+01,3.393528320939165610e+01,3.276366472286569831e+01,4.789356457221170871e+01,4.808529238201581535e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.777458071027677988e+01,5.791423414423357485e+01,1.000000000000000000e+00,1.000000000000000000e+00,-6.042325406169609181e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.902432893215583221e+01,3.815434454634700501e+01,4.876840111492212770e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.983056437320254162e+01,4.825684849090622919e+01
3.549169841612030751e+01,4.152060103795689372e+01,3.168615758979473185e+01,4.714099468267090742e+01,3.480556764152266425e+01,3.895436303004834855e+01,4.408387261030430437e+01,3.324709032282635945e+01,4.325013668727178384e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.806877930570404800e+01,1.000000000000000000e+00,-5.946358410697654051e+01,4.040159605100727447e+01,4.008951150708087141e+01,4.386482797621716401e+01,3.350250180714090931e+01,4.203004333808284798e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.038086233720463625e+01,4.459257833177826313e+01,3.222673237556199410e+01,3.111589277256218011e+01,4.546091389962690243e+01,4.564269563709191857e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.966829033171872254e+01,4.642723140067695908e+01,3.540193743235580115e+01,5.272819723339381426e+01,3.889907613769489814e+01,4.355024821611677766e+01,4.930088894466865668e+01,3.715188315497468352e+01,4.836619612836079085e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.255742936002977928e+01,1.000000000000000000e+00,4.040159605100727447e+01,-5.959217999911010821e+01,4.482285156402808468e+01,4.905532024566461047e+01,3.743822235782803887e+01,4.699836195304553144e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.393858427453687199e+01,4.987119372624380276e+01,3.600797029597047327e+01,3.476261937811911196e+01,5.084467585048841443e+01,5.104846949719431848e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.936201401395317134e+01,4.606742016929520389e+01,3.512945321776047081e+01,5.231847853010017246e+01,3.859889246299418630e+01,4.321322443689496140e+01,4.891831660221779288e+01,3.686553830864168191e+01,4.799102712005180393e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.222826930844738058e+01,1.000000000000000000e+00,4.008951150708087141e+01,4.482285156402808468e+01,-5.961776887780955292e+01,4.867469295628550441e+01,3.714960953129913435e+01,4.663402702120941967e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.367769070470298232e+01,4.948410422394422881e+01,3.573068593344203236e+01,3.449519895035926709e+01,5.044987577919634703e+01,5.065205525658776509e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.306706781770509451e+01,5.042009092487127475e+01,3.842572072911801229e+01,5.727488472951273479e+01,4.223024298296967771e+01,4.729023321207720443e+01,5.354633068750175084e+01,4.032947920303033840e+01,5.252948236669323023e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.621014982097239709e+01,1.000000000000000000e+00,4.386482797621716401e+01,4.905532024566461047e+01,4.867469295628550441e+01,-5.893620186231771640e+01,4.064098639825326842e+01,5.104142141228474117e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.683374508180767748e+01,5.416676282239766493e+01,3.908502129179441198e+01,3.773020934979547292e+01,5.522580986555927751e+01,5.544751610297630862e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.289759558873522849e+01,3.847306755753020724e+01,2.937826752288904686e+01,4.367075429843006873e+01,3.226306835539746487e+01,3.609983498506717581e+01,4.084355679851887544e+01,3.082180331108878946e+01,4.007252572374110144e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.528085555534160989e+01,1.000000000000000000e+00,3.350250180714090931e+01,3.743822235782803887e+01,3.714960953129913435e+01,4.064098639825326842e+01,-5.886483521807296881e+01,3.894419496532460556e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.817114285223044945e+01,4.131400302536134461e+01,2.987818595815555867e+01,2.885089202809269437e+01,4.211703152353485535e+01,4.228514155039182754e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.126643047825038479e+01,4.830471503453842530e+01,3.682375145251226201e+01,5.486609647841378745e+01,4.046542506526638050e+01,4.530882764478325697e+01,5.129713933674569404e+01,3.864602151348635317e+01,5.032381615686080778e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.427497610639935033e+01,1.000000000000000000e+00,4.203004333808284798e+01,4.699836195304553144e+01,4.663402702120941967e+01,5.104142141228474117e+01,3.894419496532460556e+01,-5.936874533608462912e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.529991867663930805e+01,5.189101451565094436e+01,3.745483133633785400e+01,3.615801071860411042e+01,5.290473014521321460e+01,5.311694647638783806e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.932515200222160701e+01,6.031397809406501409e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.902432893215583221e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.972328278772400267e+01,3.972092828195688696e+01,5.078251820341974820e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.188946674065748255e+01,5.024939636507705387e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.554049755485482365e+01,3.898013728169266301e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.815434454634700501e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.972092828195688696e+01,-5.900308303635635099e+01,3.287691900542808554e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.358572422738410523e+01,3.253554853494618726e+01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.255109705401402209e+01,4.983010194968113638e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.876840111492212770e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.078251820341974820e+01,3.287691900542808554e+01,-6.132452258166177472e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.289464151553605831e+01,4.154445718769954965e+01
2.983405315816502323e+01,3.487403978295211715e+01,2.665273210061585019e+01,3.957252482611704636e+01,2.926046785686959240e+01,3.272873970976245772e+01,3.701686000259474696e+01,2.795762630610149202e+01,3.631988110539565184e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.198841756396128133e+01,1.000000000000000000e+00,3.038086233720463625e+01,3.393858427453687199e+01,3.367769070470298232e+01,3.683374508180767748e+01,2.817114285223044945e+01,3.529991867663930805e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.764569426259929230e+01,3.744212313802757564e+01,2.710463684362763459e+01,2.617600735786935218e+01,3.816802632842458110e+01,3.831999055523691311e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.378127396309621844e+01,5.125913520524005662e+01,3.906112702499438427e+01,5.823030830881148745e+01,4.293024168604098634e+01,4.807613940299406607e+01,5.443845163249837071e+01,4.099720712415761881e+01,5.340433946713574187e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.697771857513695437e+01,1.000000000000000000e+00,4.459257833177826313e+01,4.987119372624380276e+01,4.948410422394422881e+01,5.416676282239766493e+01,4.131400302536134461e+01,5.189101451565094436e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.744212313802757564e+01,-5.871157608175204956e+01,3.973162105890495610e+01,3.835380739453691490e+01,5.614644466740998752e+01,5.637191498835955628e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.164556958672346099e+01,3.700219634949029768e+01,2.826438015379684643e+01,4.199586649196614729e+01,3.103594844992558777e+01,3.472211653148109889e+01,3.927964051568796577e+01,2.965125510884279336e+01,3.853887350740684781e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.393528320939165610e+01,1.000000000000000000e+00,3.222673237556199410e+01,3.600797029597047327e+01,3.573068593344203236e+01,3.908502129179441198e+01,2.987818595815555867e+01,3.745483133633785400e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.710463684362763459e+01,3.973162105890495610e+01,-5.843359360582876150e+01,2.775770489737652014e+01,4.050312954619636230e+01,4.066464101535834885e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.055540389330430173e+01,3.572147747634661386e+01,2.729449470879326611e+01,4.053750602341425946e+01,2.996746902497142173e+01,3.352250774470134331e+01,3.791790531515508889e+01,2.863203387020108792e+01,3.720348987384222283e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.276366472286569831e+01,1.000000000000000000e+00,3.111589277256218011e+01,3.476261937811911196e+01,3.449519895035926709e+01,3.773020934979547292e+01,2.885089202809269437e+01,3.615801071860411042e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.617600735786935218e+01,3.835380739453691490e+01,2.775770489737652014e+01,-5.798266973037432592e+01,3.909787073734678131e+01,3.925363670185186038e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.463344888005801181e+01,5.226026421339073380e+01,3.981927971090961904e+01,5.937029851276915338e+01,4.376546459823880042e+01,4.901386522250177080e+01,5.550291053855557522e+01,4.179392525576665918e+01,5.444819953713660254e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.789356457221170871e+01,1.000000000000000000e+00,4.546091389962690243e+01,5.084467585048841443e+01,5.044987577919634703e+01,5.522580986555927751e+01,4.211703152353485535e+01,5.290473014521321460e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.816802632842458110e+01,5.614644466740998752e+01,4.050312954619636230e+01,3.909787073734678131e+01,-5.840412362330853568e+01,5.747488721630032416e+01,1.000000000000000000e+00,1.000000000000000000e+00
